OccurrenceID;Dvpt type;Mission;Year;Latitude;Longitude;Station;Station_Year;Bioregion;Depth (GEBCO);PF;AphiaID_accepted;ScientificName_accepted;Authority_accepted;Kingdom;Phylum;Class;Order;Family;Genus;Subgenus;Species2
4064;Brooding;JR15005 British Antarctic Survey;2016;-60.32156;-46.76898;-60,32156_-46,76898;-60,32156_-46,76898_2016;South Orkney Islands;-826;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4065;Brooding;JR15005 British Antarctic Survey;2016;-60.32237;-46.76719;-60,32237_-46,76719;-60,32237_-46,76719_2016;South Orkney Islands;-852;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4066;Brooding;JR15005 British Antarctic Survey;2016;-60.45717;-44.31148;-60,45717_-44,31148;-60,45717_-44,31148_2016;South Orkney Islands;-1483;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4067;Brooding;JR15005 British Antarctic Survey;2016;-60.47629;-44.41916;-60,47629_-44,41916;-60,47629_-44,41916_2016;South Orkney Islands;-896;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4068;Brooding;JR15005 British Antarctic Survey;2016;-60.47679;-44.41902;-60,47679_-44,41902;-60,47679_-44,41902_2016;South Orkney Islands;-858;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4069;Brooding;JR15005 British Antarctic Survey;2016;-60.67724;-42.52058;-60,67724_-42,52058;-60,67724_-42,52058_2016;South Orkney Islands;-500;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4070;Brooding;JR15005 British Antarctic Survey;2016;-60.6774;-44.01327;-60,6774_-44,01327;-60,6774_-44,01327_2016;South Orkney Islands;-280;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4071;Brooding;JR15005 British Antarctic Survey;2016;-60.72161;-43.02674;-60,72161_-43,02674;-60,72161_-43,02674_2016;South Orkney Islands;-1017;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4072;Brooding;JR15005 British Antarctic Survey;2016;-60.72222;-43.00217;-60,72222_-43,00217;-60,72222_-43,00217_2016;South Orkney Islands;-1139;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4073;Brooding;JR15005 British Antarctic Survey;2016;-60.7273;-43.00013;-60,7273_-43,00013;-60,7273_-43,00013_2016;South Orkney Islands;-960;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4074;Brooding;JR15005 British Antarctic Survey;2016;-60.73865;-42.97247;-60,73865_-42,97247;-60,73865_-42,97247_2016;South Orkney Islands;-867;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4075;Brooding;JR15005 British Antarctic Survey;2016;-60.74496;-42.98106;-60,74496_-42,98106;-60,74496_-42,98106_2016;South Orkney Islands;-831;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4076;Brooding;JR15005 British Antarctic Survey;2016;-60.7578;-42.97439;-60,7578_-42,97439;-60,7578_-42,97439_2016;South Orkney Islands;-546;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
4077;Planktotrophic;JR15005 British Antarctic Survey;2016;-60.27279;-46.87778;-60,27279_-46,87778;-60,27279_-46,87778_2016;South Orkney Islands;-486;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
4078;Planktotrophic;JR15005 British Antarctic Survey;2016;-60.5632;-41.02633;-60,5632_-41,02633;-60,5632_-41,02633_2016;South Orkney Islands;-621;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
4079;Planktotrophic;JR15005 British Antarctic Survey;2016;-62.15421;-44.99019;-62,15421_-44,99019;-62,15421_-44,99019_2016;South Orkney Islands;-556;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
4080;;JR15005 British Antarctic Survey;2016;-60.2713;-46.87839;-60,2713_-46,87839;-60,2713_-46,87839_2016;South Orkney Islands;-485;South;172720;Leptychaster flexuosus;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Leptychaster;;flexuosus
4081;;JR15005 British Antarctic Survey;2016;-60.27661;-46.86591;-60,27661_-46,86591;-60,27661_-46,86591_2016;South Orkney Islands;-486;South;172720;Leptychaster flexuosus;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Leptychaster;;flexuosus
4082;;JR15005 British Antarctic Survey;2016;-60.32237;-46.76719;-60,32237_-46,76719;-60,32237_-46,76719_2016;South Orkney Islands;-852;South;172720;Leptychaster flexuosus;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Leptychaster;;flexuosus
4083;Lecithotrophic;JR15005 British Antarctic Survey;2016;-60.45717;-44.31148;-60,45717_-44,31148;-60,45717_-44,31148_2016;South Orkney Islands;-1483;South;172785;Lophaster gaini;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;gaini
4084;;JR15005 British Antarctic Survey;2016;-60.55884;-41.08926;-60,55884_-41,08926;-60,55884_-41,08926_2016;South Orkney Islands;-863;South;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
4085;;JR15005 British Antarctic Survey;2016;-60.57332;-41.05486;-60,57332_-41,05486;-60,57332_-41,05486_2016;South Orkney Islands;-651;South;172787;Lophaster stellans;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;stellans
4086;Brooding;JR15005 British Antarctic Survey;2016;-60.27279;-46.87778;-60,27279_-46,87778;-60,27279_-46,87778_2016;South Orkney Islands;-486;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4087;Brooding;JR15005 British Antarctic Survey;2016;-60.32237;-46.76719;-60,32237_-46,76719;-60,32237_-46,76719_2016;South Orkney Islands;-852;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4088;Brooding;JR15005 British Antarctic Survey;2016;-60.35385;-46.68411;-60,35385_-46,68411;-60,35385_-46,68411_2016;South Orkney Islands;-573;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4089;Brooding;JR15005 British Antarctic Survey;2016;-60.35437;-46.68423;-60,35437_-46,68423;-60,35437_-46,68423_2016;South Orkney Islands;-545;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4090;Brooding;JR15005 British Antarctic Survey;2016;-60.35469;-46.68423;-60,35469_-46,68423;-60,35469_-46,68423_2016;South Orkney Islands;-540;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4091;Brooding;JR15005 British Antarctic Survey;2016;-60.49592;-44.52236;-60,49592_-44,52236;-60,49592_-44,52236_2016;South Orkney Islands;-658;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4092;Brooding;JR15005 British Antarctic Survey;2016;-60.5632;-41.02633;-60,5632_-41,02633;-60,5632_-41,02633_2016;South Orkney Islands;-621;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4093;Brooding;JR15005 British Antarctic Survey;2016;-60.67724;-42.52058;-60,67724_-42,52058;-60,67724_-42,52058_2016;South Orkney Islands;-500;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4094;Brooding;JR15005 British Antarctic Survey;2016;-60.71856;-45.49095;-60,71856_-45,49095;-60,71856_-45,49095_2016;South Orkney Islands;-280;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
4095;Lecithotrophic;JR15005 British Antarctic Survey;2016;-60.27279;-46.87778;-60,27279_-46,87778;-60,27279_-46,87778_2016;South Orkney Islands;-486;South;234930;Macroptychaster accrescens;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Macroptychaster;;accrescens
4096;Lecithotrophic;JR15005 British Antarctic Survey;2016;-60.35437;-46.68423;-60,35437_-46,68423;-60,35437_-46,68423_2016;South Orkney Islands;-545;South;234930;Macroptychaster accrescens;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Macroptychaster;;accrescens
4097;Lecithotrophic;JR15005 British Antarctic Survey;2016;-60.99443;-46.83181;-60,99443_-46,83181;-60,99443_-46,83181_2016;South Orkney Islands;-507;South;234930;Macroptychaster accrescens;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Macroptychaster;;accrescens
4098;Lecithotrophic;JR15005 British Antarctic Survey;2016;-61.16033;-44.0395;-61,16033_-44,0395;-61,16033_-44,0395_2016;South Orkney Islands;-354;South;234930;Macroptychaster accrescens;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Macroptychaster;;accrescens
4099;;JR15005 British Antarctic Survey;2016;-60.2713;-46.87839;-60,2713_-46,87839;-60,2713_-46,87839_2016;South Orkney Islands;-485;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4100;;JR15005 British Antarctic Survey;2016;-60.27279;-46.87778;-60,27279_-46,87778;-60,27279_-46,87778_2016;South Orkney Islands;-486;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4101;;JR15005 British Antarctic Survey;2016;-60.27661;-46.86591;-60,27661_-46,86591;-60,27661_-46,86591_2016;South Orkney Islands;-486;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4102;;JR15005 British Antarctic Survey;2016;-60.3208;-46.76743;-60,3208_-46,76743;-60,3208_-46,76743_2016;South Orkney Islands;-837;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4103;;JR15005 British Antarctic Survey;2016;-60.32156;-46.76898;-60,32156_-46,76898;-60,32156_-46,76898_2016;South Orkney Islands;-826;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4104;;JR15005 British Antarctic Survey;2016;-60.32237;-46.76719;-60,32237_-46,76719;-60,32237_-46,76719_2016;South Orkney Islands;-852;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4105;;JR15005 British Antarctic Survey;2016;-60.35437;-46.68423;-60,35437_-46,68423;-60,35437_-46,68423_2016;South Orkney Islands;-545;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4106;;JR15005 British Antarctic Survey;2016;-60.45885;-44.70438;-60,45885_-44,70438;-60,45885_-44,70438_2016;South Orkney Islands;-1149;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4107;;JR15005 British Antarctic Survey;2016;-60.46412;-44.70265;-60,46412_-44,70265;-60,46412_-44,70265_2016;South Orkney Islands;-1077;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4108;;JR15005 British Antarctic Survey;2016;-60.4717;-44.71575;-60,4717_-44,71575;-60,4717_-44,71575_2016;South Orkney Islands;-1028;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4109;;JR15005 British Antarctic Survey;2016;-60.47629;-44.41916;-60,47629_-44,41916;-60,47629_-44,41916_2016;South Orkney Islands;-896;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4110;;JR15005 British Antarctic Survey;2016;-60.47679;-44.41902;-60,47679_-44,41902;-60,47679_-44,41902_2016;South Orkney Islands;-858;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4111;;JR15005 British Antarctic Survey;2016;-60.5632;-41.02633;-60,5632_-41,02633;-60,5632_-41,02633_2016;South Orkney Islands;-621;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4112;;JR15005 British Antarctic Survey;2016;-60.6713;-42.49511;-60,6713_-42,49511;-60,6713_-42,49511_2016;South Orkney Islands;-531;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4113;;JR15005 British Antarctic Survey;2016;-60.7273;-43.00013;-60,7273_-43,00013;-60,7273_-43,00013_2016;South Orkney Islands;-960;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4114;;JR15005 British Antarctic Survey;2016;-60.73865;-42.97247;-60,73865_-42,97247;-60,73865_-42,97247_2016;South Orkney Islands;-867;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4115;;JR15005 British Antarctic Survey;2016;-60.7578;-42.97439;-60,7578_-42,97439;-60,7578_-42,97439_2016;South Orkney Islands;-546;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4116;;JR15005 British Antarctic Survey;2016;-60.99443;-46.83181;-60,99443_-46,83181;-60,99443_-46,83181_2016;South Orkney Islands;-507;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4117;;JR15005 British Antarctic Survey;2016;-61.53737;-47.12975;-61,53737_-47,12975;-61,53737_-47,12975_2016;South Orkney Islands;-791;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4118;;JR15005 British Antarctic Survey;2016;-62.16168;-44.98773;-62,16168_-44,98773;-62,16168_-44,98773_2016;South Orkney Islands;-530;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4119;;JR15005 British Antarctic Survey;2016;-62.28379;-44.99531;-62,28379_-44,99531;-62,28379_-44,99531_2016;South Orkney Islands;-758;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4120;;JR15005 British Antarctic Survey;2016;-62.33015;-44.54167;-62,33015_-44,54167;-62,33015_-44,54167_2016;South Orkney Islands;-1012;South;172669;Notasterias bongraini;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;bongraini
4121;;JR15005 British Antarctic Survey;2016;-60.2713;-46.87839;-60,2713_-46,87839;-60,2713_-46,87839_2016;South Orkney Islands;-485;South;172763;Notioceramus anomalus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Notioceramus;;anomalus
4122;;JR15005 British Antarctic Survey;2016;-60.27661;-46.86591;-60,27661_-46,86591;-60,27661_-46,86591_2016;South Orkney Islands;-486;South;172763;Notioceramus anomalus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Notioceramus;;anomalus
4123;;JR15005 British Antarctic Survey;2016;-60.32156;-46.76898;-60,32156_-46,76898;-60,32156_-46,76898_2016;South Orkney Islands;-826;South;172763;Notioceramus anomalus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Notioceramus;;anomalus
4124;Brooding;JR15005 British Antarctic Survey;2016;-60.2713;-46.87839;-60,2713_-46,87839;-60,2713_-46,87839_2016;South Orkney Islands;-485;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4125;Brooding;JR15005 British Antarctic Survey;2016;-60.27279;-46.87778;-60,27279_-46,87778;-60,27279_-46,87778_2016;South Orkney Islands;-486;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4126;Brooding;JR15005 British Antarctic Survey;2016;-60.3208;-46.76743;-60,3208_-46,76743;-60,3208_-46,76743_2016;South Orkney Islands;-837;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4127;Brooding;JR15005 British Antarctic Survey;2016;-60.32156;-46.76898;-60,32156_-46,76898;-60,32156_-46,76898_2016;South Orkney Islands;-826;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4128;Brooding;JR15005 British Antarctic Survey;2016;-60.32237;-46.76719;-60,32237_-46,76719;-60,32237_-46,76719_2016;South Orkney Islands;-852;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4129;Brooding;JR15005 British Antarctic Survey;2016;-60.55897;-41.09099;-60,55897_-41,09099;-60,55897_-41,09099_2016;South Orkney Islands;-881;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4130;Brooding;JR15005 British Antarctic Survey;2016;-60.6774;-44.01327;-60,6774_-44,01327;-60,6774_-44,01327_2016;South Orkney Islands;-280;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4131;Brooding;JR15005 British Antarctic Survey;2016;-62.33015;-44.54167;-62,33015_-44,54167;-62,33015_-44,54167_2016;South Orkney Islands;-1012;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4132;Brooding;JR15005 British Antarctic Survey;2016;-62.33288;-44.52622;-62,33288_-44,52622;-62,33288_-44,52622_2016;South Orkney Islands;-1055;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4133;Brooding;JR15005 British Antarctic Survey;2016;-62.33369;-44.52579;-62,33369_-44,52579;-62,33369_-44,52579_2016;South Orkney Islands;-1000;South;172737;Odinella nutrix;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Brisingida;Brisingidae;Odinella;;nutrix
4134;Planktotrophic;JR15005 British Antarctic Survey;2016;-60.8179;-46.48972;-60,8179_-46,48972;-60,8179_-46,48972_2016;South Orkney Islands;-221;South;172774;Odontaster meridionalis;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;meridionalis
4135;Planktotrophic;JR15005 British Antarctic Survey;2016;-60.82139;-46.48569;-60,82139_-46,48569;-60,82139_-46,48569_2016;South Orkney Islands;-210;South;172774;Odontaster meridionalis;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;meridionalis
4136;;JR15005 British Antarctic Survey;2016;-60.35385;-46.68411;-60,35385_-46,68411;-60,35385_-46,68411_2016;South Orkney Islands;-573;South;526269;Odontaster pearsei;Janosik & Halanych, 2010;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;pearsei
4137;;JR15005 British Antarctic Survey;2016;-60.75219;-42.95756;-60,75219_-42,95756;-60,75219_-42,95756_2016;South Orkney Islands;-598;South;526269;Odontaster pearsei;Janosik & Halanych, 2010;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;pearsei
4138;;JR15005 British Antarctic Survey;2016;-62.16168;-44.98773;-62,16168_-44,98773;-62,16168_-44,98773_2016;South Orkney Islands;-530;South;526269;Odontaster pearsei;Janosik & Halanych, 2010;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;pearsei
4139;;JR15005 British Antarctic Survey;2016;-62.16809;-44.98298;-62,16809_-44,98298;-62,16809_-44,98298_2016;South Orkney Islands;-535;South;526269;Odontaster pearsei;Janosik & Halanych, 2010;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;pearsei
4140;;JR15005 British Antarctic Survey;2016;-60.35469;-46.68423;-60,35469_-46,68423;-60,35469_-46,68423_2016;South Orkney Islands;-540;South;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
4141;;JR15005 British Antarctic Survey;2016;-60.7273;-43.00013;-60,7273_-43,00013;-60,7273_-43,00013_2016;South Orkney Islands;-960;South;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
4142;;JR15005 British Antarctic Survey;2016;-60.99443;-46.83181;-60,99443_-46,83181;-60,99443_-46,83181_2016;South Orkney Islands;-507;South;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
4143;;JR15005 British Antarctic Survey;2016;-61.2005;-45.755;-61,2005_-45,755;-61,2005_-45,755_2016;South Orkney Islands;-324;South;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
4144;Planktotrophic;JR15005 British Antarctic Survey;2016;-61.16033;-44.0395;-61,16033_-44,0395;-61,16033_-44,0395_2016;South Orkney Islands;-354;South;172775;Odontaster validus;Koehler, 1906;Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;validus
4145;;JR15005 British Antarctic Survey;2016;-60.46412;-44.70265;-60,46412_-44,70265;-60,46412_-44,70265_2016;South Orkney Islands;-1077;South;172789;Paralophaster antarcticus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Paralophaster;;antarcticus
4146;;JR15005 British Antarctic Survey;2016;-60.7578;-42.97439;-60,7578_-42,97439;-60,7578_-42,97439_2016;South Orkney Islands;-546;South;172789;Paralophaster antarcticus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Paralophaster;;antarcticus
4147;;JR15005 British Antarctic Survey;2016;-62.15421;-44.99019;-62,15421_-44,99019;-62,15421_-44,99019_2016;South Orkney Islands;-556;South;172789;Paralophaster antarcticus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Paralophaster;;antarcticus
4148;;JR15005 British Antarctic Survey;2016;-60.2713;-46.87839;-60,2713_-46,87839;-60,2713_-46,87839_2016;South Orkney Islands;-485;South;172691;Pedicellaster hypernotius;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Pedicellaster;;hypernotius
